MachineId,MeasurementId,PumpFailed,SlowStart,SlowEnd
4_0_1,6990,False,,
4_0_2,6990,False,,
4_0_3,6990,False,,
4_0_0,6991,False,,
4_0_1,6991,False,,
4_0_2,6991,False,,
4_0_3,6991,False,,
4_0_0,6992,False,,
4_0_1,6992,False,,
4_0_2,6992,False,,
4_0_3,6992,False,,
4_0_0,6993,False,,
4_0_1,6993,False,,
4_0_2,6993,False,,
4_0_3,6993,False,,
4_2_0,6994,False,,
4_2_1,6994,False,,
4_2_2,6994,False,,
4_2_3,6994,False,,
4_2_0,6995,False,,
4_2_1,6995,False,,
4_2_2,6995,False,,
4_2_3,6995,False,,
4_2_0,6996,False,,
4_2_1,6996,False,,
4_2_2,6996,False,,
4_2_3,6996,False,,
4_2_0,6997,False,,
4_2_1,6997,False,,
4_2_2,6997,False,,
4_2_3,6997,False,,
4_2_0,6998,False,,
4_2_1,6998,False,,
4_2_2,6998,False,,
4_2_3,6998,False,,
4_2_0,6999,False,,
4_2_1,6999,False,,
4_2_2,6999,False,,
4_2_3,6999,False,,
4_2_0,7000,False,,
4_2_1,7000,False,,
4_2_3,7000,False,,
4_2_0,7001,False,,
4_2_1,7001,False,,
4_2_2,7001,False,,
4_2_3,7001,False,,
4_2_0,7002,False,,
4_2_1,7002,False,,
4_2_3,7002,False,,
4_2_0,7003,False,,
4_2_1,7003,False,,
4_2_2,7003,False,,
4_2_3,7003,False,,
4_2_0,7004,False,,
4_2_1,7004,False,,
4_2_2,7004,False,,
4_2_3,7004,False,,
4_2_0,7005,False,,
4_2_1,7005,False,,
4_2_2,7005,False,,
4_2_3,7005,False,,
4_2_0,7006,False,,
4_2_1,7006,False,,
4_2_2,7006,False,,
4_2_3,7006,False,,
4_3_0,7007,False,,
4_3_1,7007,False,,
4_3_2,7007,False,,
4_3_3,7007,False,,
4_3_0,7008,False,,
4_3_1,7008,False,,
4_3_2,7008,False,,
4_3_3,7008,False,,
4_3_0,7009,False,,
4_3_1,7009,False,,
4_3_2,7009,False,,
4_3_3,7009,False,,
4_3_0,7010,False,,
4_3_1,7010,False,,
4_3_2,7010,False,,
4_3_3,7010,False,,
4_3_0,7011,False,,
4_3_1,7011,False,,
4_3_2,7011,False,,
4_3_3,7011,False,,
4_3_0,7012,False,,
4_3_1,7012,False,,
4_3_2,7012,False,,
4_3_3,7012,False,,
4_3_0,7013,False,,
4_3_1,7013,False,,
4_3_2,7013,False,,
4_3_3,7013,False,,
4_3_0,7014,False,,
4_3_1,7014,False,,
4_3_2,7014,False,,
4_3_3,7014,False,,
4_2_0,7015,False,,
4_2_1,7015,False,,
4_2_2,7015,False,,
4_2_3,7015,False,,
4_3_0,7016,False,,
4_3_1,7016,False,,
4_3_2,7016,False,,
4_3_3,7016,False,,
4_2_0,7017,False,,
4_2_1,7017,False,,
4_2_2,7017,False,,
4_2_3,7017,False,,
4_2_0,7018,False,,
4_2_1,7018,False,,
4_2_2,7018,False,,
4_2_3,7018,False,,
4_2_0,7019,False,,
4_2_1,7019,False,,
4_2_2,7019,False,,
4_2_3,7019,False,,
4_2_0,7020,False,,
4_2_1,7020,False,,
4_2_2,7020,False,,
4_2_3,7020,False,,
4_2_0,7021,False,,
4_2_1,7021,False,,
4_2_2,7021,False,,
4_2_3,7021,False,,
4_3_0,7022,False,,
4_3_1,7022,False,,
4_3_2,7022,False,,
4_3_3,7022,False,,
4_2_0,7023,False,,
4_2_1,7023,False,,
4_2_2,7023,False,,
4_2_3,7023,False,,
4_2_0,7024,False,,
4_2_1,7024,False,,
4_2_2,7024,False,,
4_2_3,7024,False,,
4_2_0,7025,False,,
4_2_1,7025,False,,
4_2_3,7025,False,,
4_2_0,7026,False,,
4_2_1,7026,False,,
4_2_2,7026,False,,
4_2_3,7026,False,,
4_2_0,7027,False,,
4_2_1,7027,False,,
4_2_2,7027,False,,
4_2_3,7027,False,,
4_2_0,7028,False,,
4_2_1,7028,False,,
4_2_2,7028,False,,
4_2_3,7028,False,,
4_2_0,7029,False,,
4_2_1,7029,False,,
4_2_2,7029,False,,
4_2_3,7029,False,,
4_2_0,7030,False,,
4_2_1,7030,False,,
4_2_2,7030,False,,
4_2_3,7030,False,,
4_2_0,7031,False,,
4_2_1,7031,False,,
4_2_2,7031,False,,
4_2_3,7031,False,,
4_2_0,7032,False,,
4_2_1,7032,False,,
4_2_2,7032,False,,
4_2_0,7033,False,,
4_2_1,7033,False,,
4_2_2,7033,False,,
4_2_3,7033,False,,
4_2_0,7034,False,,
4_2_1,7034,False,,
4_2_2,7034,False,,
4_2_3,7034,False,,
4_2_0,7035,False,,
4_2_1,7035,False,,
4_2_2,7035,False,,
4_2_3,7035,False,,
4_2_0,7036,False,,
4_2_1,7036,False,,
4_2_2,7036,False,,
4_2_3,7036,False,,
4_2_0,7037,False,,
4_2_1,7037,False,,
4_2_2,7037,False,,
4_2_3,7037,False,,
4_2_0,7038,False,,
4_2_1,7038,False,,
4_2_2,7038,False,,
4_2_3,7038,False,,
4_2_0,7039,False,,
4_2_1,7039,False,,
4_2_2,7039,False,,
4_2_3,7039,False,,
4_2_0,7040,False,,
4_2_1,7040,False,,
4_2_2,7040,False,,
4_2_3,7040,False,,
4_2_0,7041,False,,
4_2_1,7041,False,,
4_2_0,7042,False,,
4_2_1,7042,False,,
4_2_2,7042,False,,
4_2_3,7042,False,,
4_2_0,7043,False,,
4_2_1,7043,False,,
4_2_2,7043,False,,
4_2_3,7043,False,,
4_2_0,7044,False,,
4_2_1,7044,False,,
4_2_2,7044,False,,
4_2_3,7044,False,,
4_2_0,7045,False,,
4_2_1,7045,False,,
4_2_2,7045,False,,
4_2_3,7045,False,,
4_2_0,7046,False,,
4_2_1,7046,False,,
4_2_2,7046,False,,
4_2_3,7046,False,,
4_2_0,7047,False,,
4_2_1,7047,False,,
4_2_2,7047,False,,
4_2_3,7047,False,,
4_2_0,7048,False,,
4_2_1,7048,False,,
4_2_2,7048,False,,
4_2_3,7048,False,,
4_2_1,7049,False,,
4_2_3,7049,False,,
4_2_0,7050,False,,
4_2_1,7050,False,,
4_2_2,7050,False,,
4_2_3,7050,False,,
4_2_0,7051,False,,
4_2_1,7051,False,,
4_2_2,7051,False,,
4_2_3,7051,False,,
4_2_0,7052,False,,
4_2_0,7053,False,,
4_2_1,7053,False,,
4_2_2,7053,False,,
4_2_3,7053,False,,
4_2_0,7054,False,,
4_2_1,7054,False,,
4_2_2,7054,False,,
4_2_3,7054,False,,
4_2_0,7055,False,,
4_2_1,7055,False,,
4_2_2,7055,False,,
4_2_3,7055,False,,
0_2_0,7056,False,,
0_2_1,7056,False,,
0_2_2,7056,False,,
0_2_3,7056,False,,
4_1_0,7057,False,,
4_1_1,7057,False,,
4_1_2,7057,False,,
4_1_3,7057,False,,
4_1_0,7058,False,,
4_1_1,7058,False,,
4_1_2,7058,False,,
4_1_3,7058,False,,
4_1_0,7059,False,,
4_1_1,7059,False,,
4_1_2,7059,False,,
4_1_3,7059,False,,
4_1_0,7060,False,,
4_1_1,7060,False,,
4_1_2,7060,False,,
4_1_3,7060,False,,
4_1_0,7061,False,,
4_1_1,7061,False,,
4_1_2,7061,False,,
4_1_3,7061,False,,
4_1_0,7062,False,,
4_1_1,7062,False,,
4_1_2,7062,False,,
4_1_3,7062,False,,
4_1_0,7063,False,,
4_1_1,7063,False,,
4_1_2,7063,False,,
4_1_3,7063,False,,
4_1_0,7064,False,,
4_1_1,7064,False,,
4_1_2,7064,False,,
4_1_3,7064,False,,
4_1_0,7065,False,,
4_1_1,7065,False,,
4_1_2,7065,False,,
4_1_3,7065,False,,
4_1_0,7066,False,,
4_1_1,7066,False,,
4_1_2,7066,False,,
4_1_3,7066,False,,
4_1_0,7067,False,,
4_1_1,7067,False,,
4_1_2,7067,False,,
4_1_3,7067,False,,
4_1_0,7068,False,,
4_1_2,7068,False,,
4_1_3,7068,False,,
4_1_0,7069,False,,
4_1_1,7069,False,,
4_1_2,7069,False,,
4_1_3,7069,False,,
4_1_0,7070,False,,
4_1_1,7070,False,,
4_1_2,7070,False,,
4_1_3,7070,False,,
4_1_0,7071,False,,
4_1_1,7071,False,,
4_1_2,7071,False,,
4_1_3,7071,False,,
4_1_0,7072,False,,
4_1_1,7072,False,,
4_1_2,7072,False,,
4_1_3,7072,False,,
4_1_0,7073,False,,
4_1_1,7073,False,,
4_1_2,7073,False,,
4_1_3,7073,False,,
4_3_0,7074,False,,
4_3_1,7074,False,,
4_3_2,7074,False,,
4_3_3,7074,False,,
4_0_0,7075,False,,
4_0_1,7075,False,,
4_0_2,7075,False,,
4_0_3,7075,False,,
4_0_0,7076,False,,
4_0_1,7076,False,,
4_0_2,7076,False,,
4_0_3,7076,False,,
4_1_0,7077,False,,
4_1_1,7077,False,,
4_1_2,7077,False,,
4_1_3,7077,False,,
4_1_0,7078,False,,
4_1_1,7078,False,,
4_1_2,7078,False,,
4_1_3,7078,False,,
4_1_0,7079,False,,
4_1_1,7079,False,,
4_1_2,7079,False,,
4_1_3,7079,False,,
4_0_0,7080,False,,
4_0_1,7080,False,,
4_0_2,7080,False,,
4_0_3,7080,False,,
4_0_0,7081,False,,
4_0_1,7081,False,,
4_0_2,7081,False,,
4_0_3,7081,False,,
4_0_0,7082,False,,
4_0_1,7082,False,,
4_0_2,7082,False,,
4_0_3,7082,False,,
4_0_0,7083,False,,
4_0_1,7083,False,,
4_0_2,7083,False,,
4_0_3,7083,False,,
4_0_0,7084,False,,
4_0_1,7084,False,,
4_0_2,7084,False,,
4_0_3,7084,False,,
4_1_0,7085,False,,
4_1_1,7085,False,,
4_1_2,7085,False,,
4_1_3,7085,False,,
4_1_0,7086,False,,
4_1_1,7086,False,,
4_1_2,7086,False,,
4_1_3,7086,False,,
4_1_0,7087,False,,
4_1_1,7087,False,,
4_1_2,7087,False,,
4_1_3,7087,False,,
4_1_0,7088,False,,
4_1_1,7088,False,,
4_1_2,7088,False,,
4_1_3,7088,False,,
4_1_0,7089,False,,
4_1_1,7089,False,,
4_1_2,7089,False,,
4_1_3,7089,False,,
4_1_0,7090,False,,
4_1_1,7090,False,,
4_1_3,7090,False,,
4_1_0,7091,False,,
4_1_1,7091,False,,
4_1_2,7091,False,,
4_1_3,7091,False,,
4_1_0,7092,False,,
4_1_1,7092,False,,
4_1_2,7092,False,,
4_1_3,7092,False,,
4_3_0,7093,False,,
4_3_1,7093,False,,
4_3_2,7093,False,,
4_3_3,7093,False,,
4_3_0,7094,False,,
4_3_1,7094,False,,
4_3_2,7094,False,,
4_3_3,7094,False,,
4_3_0,7095,False,,
4_3_1,7095,False,,
4_3_2,7095,False,,
4_3_3,7095,False,,
4_1_0,7096,False,,
4_1_1,7096,False,,
4_1_2,7096,False,,
4_1_3,7096,False,,
4_3_0,7097,False,,
4_3_1,7097,False,,
4_3_2,7097,False,,
4_3_3,7097,False,,
4_3_0,7098,False,,
4_3_1,7098,False,,
4_3_2,7098,False,,
4_3_3,7098,False,,
4_3_0,7099,False,,
4_3_1,7099,False,,
4_3_2,7099,False,,
4_3_3,7099,False,,
4_3_0,7100,False,,
4_3_1,7100,False,,
4_3_2,7100,False,,
4_3_3,7100,False,,
4_3_0,7101,False,,
4_3_1,7101,False,,
4_3_2,7101,False,,
4_3_3,7101,False,,
4_3_0,7102,False,,
4_3_1,7102,False,,
4_3_2,7102,False,,
4_3_3,7102,False,,
4_3_0,7103,False,,
4_3_1,7103,False,,
4_3_2,7103,False,,
4_3_3,7103,False,,
4_3_0,7104,False,,
4_3_1,7104,False,,
4_3_2,7104,False,,
4_3_3,7104,False,,
4_3_0,7105,False,,
4_3_1,7105,False,,
4_3_2,7105,False,,
4_3_3,7105,False,,
4_3_0,7106,False,,
4_3_1,7106,False,,
4_3_2,7106,False,,
4_3_3,7106,False,,
4_3_0,7107,False,,
4_3_1,7107,False,,
4_3_2,7107,False,,
4_3_3,7107,False,,
4_3_0,7108,False,,
4_3_1,7108,False,,
4_3_2,7108,False,,
4_3_3,7108,False,,
4_1_0,7109,False,,
4_1_1,7109,False,,
4_1_2,7109,False,,
4_1_3,7109,False,,
4_1_0,7110,False,,
4_1_1,7110,False,,
4_1_2,7110,False,,
4_1_3,7110,False,,
4_1_0,7111,False,,
4_1_1,7111,False,,
4_1_2,7111,False,,
4_1_3,7111,False,,
4_1_0,7112,False,,
4_1_1,7112,False,,
4_1_2,7112,False,,
4_1_3,7112,False,,
4_1_0,7113,False,,
4_1_1,7113,False,,
4_1_2,7113,False,,
4_1_3,7113,False,,
4_1_0,7114,False,,
4_1_1,7114,False,,
4_1_2,7114,False,,
4_1_3,7114,False,,
4_1_0,7115,False,,
4_1_1,7115,False,,
4_1_2,7115,False,,
4_1_3,7115,False,,
4_1_0,7116,False,,
4_1_1,7116,False,,
4_1_2,7116,False,,
4_1_3,7116,False,,
4_3_0,7117,False,,
4_3_1,7117,False,,
4_3_2,7117,False,,
4_3_3,7117,False,,
4_3_0,7118,False,,
4_3_1,7118,False,,
4_3_2,7118,False,,
4_3_3,7118,False,,
4_3_1,7119,False,,
4_3_2,7119,False,,
4_3_3,7119,False,,
4_3_0,7120,False,,
4_3_1,7120,False,,
4_3_2,7120,False,,
4_3_3,7120,False,,
4_3_0,7121,False,,
4_3_1,7121,False,,
4_3_2,7121,False,,
4_3_3,7121,False,,
4_3_0,7122,False,,
4_3_1,7122,False,,
4_3_2,7122,False,,
4_3_3,7122,False,,
4_3_0,7123,False,,
4_3_1,7123,False,,
4_3_2,7123,False,,
4_3_3,7123,False,,
4_2_0,7124,False,,
4_2_1,7124,False,,
4_2_2,7124,False,,
4_2_3,7124,False,,
4_2_0,7125,False,,
4_2_1,7125,False,,
4_2_2,7125,False,,
4_2_3,7125,False,,
4_2_0,7126,False,,
4_2_1,7126,False,,
4_2_2,7126,False,,
4_2_3,7126,False,,
4_2_0,7127,False,,
4_2_1,7127,False,,
4_2_2,7127,False,,
4_2_3,7127,False,,
4_2_0,7128,False,,
4_2_1,7128,False,,
4_2_2,7128,False,,
4_2_3,7128,False,,
4_2_0,7129,False,,
4_2_1,7129,False,,
4_2_2,7129,False,,
4_2_3,7129,False,,
4_2_0,7130,False,,
4_2_1,7130,False,,
4_2_2,7130,False,,
4_2_3,7130,False,,
4_2_0,7131,False,,
4_2_1,7131,False,,
4_2_2,7131,False,,
4_2_0,7132,False,,
4_2_1,7132,False,,
4_2_2,7132,False,,
4_2_3,7132,False,,
4_2_1,7133,False,,
4_2_3,7133,False,,
0_1_0,7134,False,,
0_1_1,7134,False,,
0_1_2,7134,False,,
0_1_3,7134,False,,
0_1_0,7135,False,,
0_1_1,7135,False,,
0_1_2,7135,False,,
0_1_3,7135,False,,
0_1_0,7136,False,,
0_1_1,7136,False,,
0_1_2,7136,False,,
0_1_3,7136,False,,
0_1_0,7137,False,,
0_1_1,7137,False,,
0_1_2,7137,False,,
0_1_3,7137,False,,
0_1_0,7138,False,,
0_1_1,7138,False,,
0_1_2,7138,False,,
0_1_3,7138,False,,
0_1_0,7139,False,,
0_1_1,7139,False,,
0_1_2,7139,False,,
0_1_3,7139,False,,
0_1_0,7140,False,,
0_1_1,7140,False,,
0_1_3,7140,False,,
0_1_0,7141,False,,
0_1_1,7141,False,,
0_1_2,7141,False,,
0_1_3,7141,False,,
0_1_0,7142,False,,
0_1_1,7142,False,,
0_1_2,7142,False,,
0_1_3,7142,False,,
0_1_0,7143,False,,
0_1_1,7143,False,,
0_1_2,7143,False,,
0_1_3,7143,False,,
0_1_0,7144,False,,
4_2_0,7145,False,,
4_2_1,7145,False,,
4_2_2,7145,False,,
4_2_3,7145,False,,
4_2_0,7146,False,,
4_2_1,7146,False,,
4_2_2,7146,False,,
4_2_3,7146,False,,
4_2_0,7147,False,,
4_2_1,7147,False,,
4_2_2,7147,False,,
4_2_3,7147,False,,
0_1_0,7148,False,,
0_1_1,7148,False,,
0_1_2,7148,False,,
0_1_3,7148,False,,
0_1_0,7149,False,,
0_1_1,7149,False,,
0_1_2,7149,False,,
0_1_3,7149,False,,
0_1_0,7150,False,,
0_1_1,7150,False,,
0_1_2,7150,False,,
0_1_3,7150,False,,
0_1_0,7151,False,,
0_1_1,7151,False,,
0_1_2,7151,False,,
0_1_3,7151,False,,
4_2_0,7152,False,,
4_2_1,7152,False,,
4_2_2,7152,False,,
4_2_3,7152,False,,
4_0_0,7153,False,,
4_0_1,7153,False,,
4_0_2,7153,False,,
4_0_3,7153,False,,
4_0_0,7154,False,,
4_0_2,7154,False,,
4_0_0,7155,False,,
4_0_1,7155,False,,
4_0_2,7155,False,,
4_0_3,7155,False,,
4_0_0,7156,False,,
4_0_1,7156,False,,
4_0_2,7156,False,,
4_0_3,7156,False,,
4_0_0,7157,False,,
4_0_1,7157,False,,
4_0_2,7157,False,,
4_0_3,7157,False,,
4_0_0,7158,False,,
4_0_1,7158,False,,
4_0_2,7158,False,,
4_0_3,7158,False,,
4_0_0,7159,False,,
4_0_2,7159,False,,
4_0_3,7159,False,,
4_0_0,7160,False,,
4_0_1,7160,False,,
4_0_2,7160,False,,
4_0_3,7160,False,,
4_0_0,7161,False,,
4_0_1,7161,False,,
4_0_2,7161,False,,
4_0_3,7161,False,,
4_0_0,7162,False,,
4_0_1,7162,False,,
4_0_2,7162,False,,
4_0_3,7162,False,,
4_0_0,7163,False,,
4_0_1,7163,False,,
4_0_2,7163,False,,
4_0_3,7163,False,,
4_0_0,7164,False,,
4_0_1,7164,False,,
4_0_2,7164,False,,
4_0_3,7164,False,,
4_0_0,7165,False,,
4_0_1,7165,False,,
4_0_2,7165,False,,
4_0_3,7165,False,,
4_0_0,7166,False,,
4_0_1,7166,False,,
4_0_2,7166,False,,
4_0_3,7166,False,,
4_2_1,7167,False,,
4_2_2,7167,False,,
4_2_3,7167,False,,
4_2_0,7168,False,,
4_2_1,7168,False,,
4_2_2,7168,False,,
4_2_0,7169,False,,
4_2_1,7169,False,,
4_2_2,7169,False,,
4_2_3,7169,False,,
4_2_0,7170,False,,
4_2_1,7170,False,,
4_2_2,7170,False,,
4_2_3,7170,False,,
4_2_0,7171,False,,
4_2_1,7171,False,,
4_2_2,7171,False,,
4_2_3,7171,False,,
4_2_0,7172,False,,
4_2_2,7172,False,,
4_2_3,7172,False,,
4_2_0,7173,False,,
4_2_1,7173,False,,
4_2_2,7173,False,,
4_2_3,7173,False,,
4_2_0,7174,False,,
4_2_1,7174,False,,
4_2_2,7174,False,,
4_2_3,7174,False,,
4_2_0,7175,False,,
4_2_1,7175,False,,
4_2_2,7175,False,,
4_2_3,7175,False,,
4_2_0,7176,False,,
4_2_1,7176,False,,
4_2_2,7176,False,,
4_2_3,7176,False,,
4_2_0,7177,False,,
4_2_1,7177,False,,
4_2_2,7177,False,,
4_2_3,7177,False,,
4_2_0,7178,False,,
4_2_1,7178,False,,
4_2_2,7178,False,,
4_2_3,7178,False,,
4_2_0,7179,False,,
4_2_2,7179,False,,
4_2_3,7179,False,,
4_0_0,7180,False,,
4_0_1,7180,False,,
4_0_2,7180,False,,
4_0_3,7180,False,,
4_0_0,7181,False,,
4_0_1,7181,False,,
4_0_2,7181,False,,
4_0_3,7181,False,,
4_0_0,7182,False,,
4_0_1,7182,False,,
4_0_2,7182,False,,
4_0_3,7182,False,,
4_2_0,7183,False,,
4_2_1,7183,False,,
4_2_2,7183,False,,
4_2_3,7183,False,,
4_2_0,7184,False,,
4_2_1,7184,False,,
4_2_2,7184,False,,
4_2_3,7184,False,,
4_2_0,7185,False,,
4_2_1,7185,False,,
4_2_3,7185,False,,
4_2_0,7186,False,,
4_2_1,7186,False,,
4_2_2,7186,False,,
4_2_3,7186,False,,
0_2_0,7187,False,,
0_2_1,7187,False,,
0_2_2,7187,False,,
0_2_3,7187,False,,
0_2_0,7188,False,,
0_2_1,7188,False,,
0_2_2,7188,False,,
0_2_3,7188,False,,
0_2_0,7189,False,,
0_2_1,7189,False,,
0_2_2,7189,False,,
0_2_3,7189,False,,
0_2_0,7190,False,,
0_2_1,7190,False,,
0_2_2,7190,False,,
0_2_3,7190,False,,
0_2_0,7191,False,,
0_2_1,7191,False,,
0_2_2,7191,False,,
0_2_3,7191,False,,
0_2_0,7192,False,,
0_2_1,7192,False,,
0_2_2,7192,False,,
0_2_3,7192,False,,
0_2_0,7193,False,,
0_2_1,7193,False,,
0_2_2,7193,False,,
0_2_3,7193,False,,
0_2_0,7194,False,,
0_2_1,7194,False,,
0_2_2,7194,False,,
0_2_3,7194,False,,
0_2_0,7195,False,,
0_2_1,7195,False,,
0_2_2,7195,False,,
0_2_3,7195,False,,
0_2_0,7196,False,,
0_2_1,7196,False,,
0_2_2,7196,False,,
0_2_3,7196,False,,
0_2_0,7197,False,,
0_2_1,7197,False,,
0_2_2,7197,False,,
0_2_3,7197,False,,
0_2_0,7198,False,,
0_2_1,7198,False,,
0_2_2,7198,False,,
0_2_3,7198,False,,
0_2_0,7199,False,,
0_2_1,7199,False,,
0_2_2,7199,False,,
0_2_3,7199,False,,
0_2_0,7200,False,,
0_2_1,7200,False,,
0_2_2,7200,False,,
0_2_3,7200,False,,
0_2_0,7201,False,,
0_2_1,7201,False,,
0_2_2,7201,False,,
0_2_3,7201,False,,
0_2_0,7202,False,,
0_2_1,7202,False,,
0_2_2,7202,False,,
0_2_3,7202,False,,
0_2_0,7203,False,,
0_2_1,7203,False,,
0_2_2,7203,False,,
0_2_3,7203,False,,
0_2_0,7204,False,,
0_2_1,7204,False,,
0_2_2,7204,False,,
0_2_3,7204,False,,
0_2_0,7205,False,,
0_2_1,7205,False,,
0_2_2,7205,False,,
0_2_3,7205,False,,
0_2_0,7206,False,,
0_2_1,7206,False,,
0_2_2,7206,False,,
0_2_3,7206,False,,
0_2_0,7207,False,,
0_2_1,7207,False,,
0_2_2,7207,False,,
0_2_3,7207,False,,
0_2_0,7208,False,,
0_2_1,7208,False,,
0_2_2,7208,False,,
0_2_3,7208,False,,
0_2_0,7209,False,,
0_2_1,7209,False,,
0_2_2,7209,False,,
0_2_3,7209,False,,
0_2_0,7210,False,,
0_2_1,7210,False,,
0_2_2,7210,False,,
0_2_3,7210,False,,
0_2_0,7211,False,,
0_2_1,7211,False,,
0_2_2,7211,False,,
0_2_3,7211,False,,
0_2_0,7212,False,,
0_2_1,7212,False,,
0_2_2,7212,False,,
0_2_3,7212,False,,
0_2_0,7213,False,,
0_2_1,7213,False,,
0_2_2,7213,False,,
0_2_3,7213,False,,
0_2_0,7214,False,,
0_2_1,7214,False,,
0_2_2,7214,False,,
0_2_3,7214,False,,
0_2_1,7215,False,,
0_2_0,7216,False,,
0_2_1,7216,False,,
0_2_2,7216,False,,
0_2_3,7216,False,,
0_2_0,7217,False,,
0_2_1,7217,False,,
0_2_2,7217,False,,
0_2_3,7217,False,,
0_2_0,7218,False,,
0_2_1,7218,False,,
0_2_2,7218,False,,
0_2_3,7218,False,,
0_2_0,7219,False,,
0_2_1,7219,False,,
0_2_2,7219,False,,
0_2_3,7219,False,,
0_2_0,7220,False,,
0_2_1,7220,False,,
0_2_2,7220,False,,
0_2_3,7220,False,,
0_2_0,7221,False,,
0_2_1,7221,False,,
0_2_2,7221,False,,
0_2_3,7221,False,,
0_2_0,7222,False,,
0_2_1,7222,False,,
0_2_2,7222,False,,
0_2_3,7222,False,,
0_2_0,7223,False,,
0_2_1,7223,False,,
0_2_2,7223,False,,
0_2_3,7223,False,,
0_2_0,7224,False,,
0_2_1,7224,False,,
0_2_2,7224,False,,
0_2_3,7224,False,,
0_2_0,7225,False,,
0_2_1,7225,False,,
0_2_2,7225,False,,
0_2_3,7225,False,,
0_2_0,7226,False,,
0_2_1,7226,False,,
0_2_2,7226,False,,
0_2_3,7226,False,,
0_2_0,7227,False,,
0_2_1,7227,False,,
0_2_2,7227,False,,
0_2_3,7227,False,,
0_2_0,7228,False,,
0_2_1,7228,False,,
0_2_2,7228,False,,
0_2_3,7228,False,,
0_2_0,7229,False,,
0_2_1,7229,False,,
0_2_2,7229,False,,
0_2_3,7229,False,,
0_2_0,7230,False,,
0_2_1,7230,False,,
0_2_2,7230,False,,
0_2_3,7230,False,,
0_2_0,7231,False,,
0_2_1,7231,False,,
0_2_2,7231,False,,
0_2_3,7231,False,,
0_2_0,7232,False,,
0_2_1,7232,False,,
0_2_2,7232,False,,
0_2_3,7232,False,,
0_2_0,7233,False,,
0_2_1,7233,False,,
0_2_2,7233,False,,
0_2_3,7233,False,,
0_2_0,7234,False,,
0_2_1,7234,False,,
0_2_2,7234,False,,
0_2_3,7234,False,,
0_2_0,7235,False,,
0_2_1,7235,False,,
0_2_2,7235,False,,
0_2_3,7235,False,,
0_2_0,7236,False,,
0_2_1,7236,False,,
0_2_2,7236,False,,
0_2_3,7236,False,,
0_2_0,7237,False,,
0_2_1,7237,False,,
0_2_2,7237,False,,
0_2_3,7237,False,,
0_2_0,7238,False,,
0_2_1,7238,False,,
0_2_2,7238,False,,
0_2_3,7238,False,,
0_2_0,7239,False,,
0_2_1,7239,False,,
0_2_2,7239,False,,
0_2_3,7239,False,,
0_2_0,7240,False,,
0_2_1,7240,False,,
0_2_2,7240,False,,
0_2_3,7240,False,,
0_2_0,7241,False,,
0_2_1,7241,False,,
0_2_2,7241,False,,
0_2_3,7241,False,,
0_2_0,7242,False,,
0_2_1,7242,False,,
0_2_2,7242,False,,
0_2_3,7242,False,,
0_2_0,7243,False,,
0_2_1,7243,False,,
0_2_2,7243,False,,
0_2_3,7243,False,,
0_2_0,7244,False,,
0_2_1,7244,False,,
0_2_2,7244,False,,
0_2_3,7244,False,,
0_2_0,7245,False,,
0_2_1,7245,False,,
0_2_2,7245,False,,
0_2_3,7245,False,,
0_2_0,7246,False,,
0_2_1,7246,False,,
0_2_2,7246,False,,
0_2_3,7246,False,,
0_2_0,7247,False,,
0_2_1,7247,False,,
0_2_2,7247,False,,
0_2_3,7247,False,,
0_2_0,7248,False,,
0_2_1,7248,False,,
0_2_2,7248,False,,
0_2_3,7248,False,,
0_2_0,7249,False,,
0_2_1,7249,False,,
0_2_2,7249,False,,
0_2_3,7249,False,,
0_2_0,7250,False,,
0_2_1,7250,False,,
0_2_2,7250,False,,
0_2_3,7250,False,,
0_2_0,7251,False,,
0_2_1,7251,False,,
0_2_2,7251,False,,
0_2_3,7251,False,,
0_2_0,7252,False,,
0_2_1,7252,False,,
0_2_2,7252,False,,
0_2_3,7252,False,,
0_2_0,7253,False,,
0_2_1,7253,False,,
0_2_2,7253,False,,
0_2_3,7253,False,,
0_2_0,7254,False,,
0_2_1,7254,False,,
0_2_2,7254,False,,
0_2_3,7254,False,,
0_2_0,7255,False,,
0_2_1,7255,False,,
0_2_2,7255,False,,
0_2_3,7255,False,,
0_2_0,7256,False,,
0_2_1,7256,False,,
0_2_2,7256,False,,
0_2_3,7256,False,,
0_2_0,7257,False,,
0_2_1,7257,False,,
0_2_2,7257,False,,
0_2_3,7257,False,,
0_2_0,7258,False,,
0_2_1,7258,False,,
0_2_2,7258,False,,
0_2_3,7258,False,,
0_2_0,7259,False,,
0_2_1,7259,False,,
0_2_2,7259,False,,
0_2_3,7259,False,,
0_2_0,7260,False,,
0_2_1,7260,False,,
0_2_2,7260,False,,
0_2_3,7260,False,,
0_2_0,7261,False,,
0_2_1,7261,False,,
0_2_2,7261,False,,
0_2_3,7261,False,,
0_2_0,7262,False,,
0_2_1,7262,False,,
0_2_2,7262,False,,
0_2_3,7262,False,,
0_2_0,7263,False,,
0_2_1,7263,False,,
0_2_2,7263,False,,
0_2_3,7263,False,,
0_2_0,7264,False,,
0_2_1,7264,False,,
0_2_2,7264,False,,
0_2_3,7264,False,,
0_2_0,7265,False,,
0_2_1,7265,False,,
0_2_2,7265,False,,
0_2_3,7265,False,,
0_2_0,7266,False,,
0_2_1,7266,False,,
0_2_2,7266,False,,
